"X","TIMESTAMP","RECORD","sensornode","airtemp_Max","airtemp_TMx","airtemp_Min","airtemp_TMn","airtemp_Avg","rh_Max","rh_TMx","rh_Min","rh_TMn","rh_Avg","soiltemp_5cm_Avg","soiltemp_30cm_Avg","vwca_5cm_Avg","vwca_30cm_Avg","vwcb_5cm_Avg","vwcb_30cm_Avg","vwcc_5cm_Avg","vwcc_30cm_Avg","ppt_Tot","ppt2_Tot","dts","dts_Min","panltemp","battvolt_Min","airtemp_Std","rh_Std","soiltemp_5cm_Std","soiltemp_30cm_Std","vwca_5cm_Std","vwca_30cm_Std","vwcb_5cm_Std","vwcb_30cm_Std","vwcc_5cm_Std","vwcc_30cm_Std","ppt_Std","ppt2_Std","dts_Std"
31487,"2018-08-12 03:50:00",28044,9,13.28,"2018-08-12 03:46:15",12.68,"2018-08-12 03:50:00",13.15,21.55,"2018-08-12 03:49:45",18.65,"2018-08-12 03:45:20",19.77,6.717,10.33,0.115,0.112,0.119,0.102,0.07,0.05,0,0,2557,2545,6.068,12.56,0.144,0.692,0,0,0,0,0,0,0,0,0,0,3.892
32446,"2018-08-18 19:40:00",29003,9,7.652,"2018-08-18 19:30:05",7.238,"2018-08-18 19:38:35",7.423,61.1,"2018-08-18 19:39:30",59.35,"2018-08-18 19:30:05",60.47,10.32,9.81,0.071,0.096,0.181,0.093,0.056,0.027,0,0,2555,2550,7.618,12.8,0.098,0.36,0,0,0,0.001,0,0,0,0,0,0,1.765
26206,"2018-07-06 11:40:00",22763,9,16.76,"2018-07-06 11:37:40",15.36,"2018-07-06 11:30:05",16.11,52.29,"2018-07-06 11:32:10",41.72,"2018-07-06 11:38:10",46.99,13.95,7.719,0.086,0.246,0.116,0.11,0.081,0.05,0,0,2556,2547,23.04,12.56,0.356,2.269,0.164,0,0,0,0,0,0.001,0,0,0,3.203
29163,"2018-07-27 00:30:00",25720,9,10.91,"2018-07-27 00:27:20",8.81,"2018-07-27 00:21:00",9.87,56.87,"2018-07-27 00:20:40",42.2,"2018-07-27 00:26:55",48.85,10.33,10.58,0.335,0.116,0.295,0.165,0.24,0.187,0,0,2539,2531,6.222,12.6,0.707,4.557,0,0,0,0,0.001,0,0,0,0,0,3.942
29942,"2018-08-01 10:20:00",26499,9,14.1,"2018-08-01 10:17:20",13.27,"2018-08-01 10:11:15",13.65,37.05,"2018-08-01 10:19:05",28.17,"2018-08-01 10:14:30",31.7,10.69,9.27,0.179,0.119,0.14,0.126,0.132,0.12,0,0,2549,2537,20.21,13.68,0.258,1.874,0.121,0.001,0,0,0,0,0,0,0,0,3.286
30004,"2018-08-01 20:40:00",26561,9,8.17,"2018-08-01 20:40:00",7.338,"2018-08-01 20:30:05",7.784,69.71,"2018-08-01 20:30:05",62.14,"2018-08-01 20:40:00",65.43,11.78,9.81,0.159,0.111,0.135,0.122,0.112,0.103,0,0,2539,2538,7.751,12.78,0.241,2.399,0.095,0.001,0,0.001,0,0,0,0,0,0,2.131
29081,"2018-07-26 10:50:00",25638,9,13.06,"2018-07-26 10:46:05",12.1,"2018-07-26 10:49:30",12.51,59.35,"2018-07-26 10:45:10",47.88,"2018-07-26 10:48:50",53.31,11.52,9.77,0.358,0.118,0.317,0.159,0.264,0.193,0,0,2561,2547,22.75,13.68,0.26,2.666,0.196,0,0,0,0.001,0.001,0,0,0,0,4.756
29006,"2018-07-25 22:20:00",25563,9,6.552,"2018-07-25 22:13:15",6.39,"2018-07-25 22:20:00",6.495,100,"2018-07-25 22:10:05",100,"2018-07-25 22:10:05",100,11.37,10.41,0.345,0.114,0.333,0.155,0.251,0.158,0,0,2532,2523,7.268,12.65,0.041,0,0.079,0.086,0,0,0,0.001,0,0,0,0,2.131
31255,"2018-08-10 13:10:00",27812,9,14.93,"2018-08-10 13:07:40",14.07,"2018-08-10 13:01:15",14.52,55.26,"2018-08-10 13:09:50",44.6,"2018-08-10 13:08:10",48.8,17.03,9.26,0.151,0.116,0.133,0.101,0.102,0.068,0,0,2560,2559,21.95,13.98,0.243,1.956,0.193,0,0,0,0,0,0,0,0,0,3.1
27131,"2018-07-12 21:50:00",23688,9,8.06,"2018-07-12 21:48:20",7.278,"2018-07-12 21:40:05",7.76,62.61,"2018-07-12 21:47:35",55.43,"2018-07-12 21:42:00",59.11,9.33,9.82,0.123,0.174,0.236,0.094,0.062,0.035,0,0,2549,2549,6.635,12.35,0.25,2.717,0.068,0,0,0,0,0,0,0,0,0,1.19
28924,"2018-07-25 08:40:00",25481,9,13.43,"2018-07-25 08:39:05",12.18,"2018-07-25 08:35:00",12.58,54.61,"2018-07-25 08:35:25",45.77,"2018-07-25 08:39:35",49.18,9.28,9.79,0.293,0.116,0.264,0.157,0.213,0.135,0,0,2546,2514,15.24,13.03,0.413,1.89,0,0,0.001,0.002,0,0.001,0,0,0,0,9.2
32517,"2018-08-19 07:30:00",29074,9,3.836,"2018-08-19 07:25:10",2.997,"2018-08-19 07:20:45",3.451,86.2,"2018-08-19 07:26:45",79.71,"2018-08-19 07:28:35",83,4.586,9.32,0.074,0.095,0.23,0.092,0.057,0.031,0,0,2552,2540,4.322,12.8,0.233,1.705,0,0,0.001,0.002,0,0,0,0,0,0,3.842
30463,"2018-08-05 01:10:00",27020,9,10.48,"2018-08-05 01:08:20",9.58,"2018-08-05 01:00:05",10.2,52.46,"2018-08-05 01:00:05",48.71,"2018-08-05 01:07:55",49.94,7.74,9.3,0.274,0.11,0.23,0.107,0.15,0.069,0,0,2521,2518,7.97,12.69,0.177,0.773,0.054,0,0.001,0,0,0,0,0,0,0,1.158
29911,"2018-08-01 05:10:00",26468,9,10.14,"2018-08-01 05:09:55",9.59,"2018-08-01 05:00:10",9.91,29.44,"2018-08-01 05:00:05",27.74,"2018-08-01 05:08:15",28.39,6.445,9.82,0.182,0.117,0.142,0.13,0.132,0.12,0,0,2536,2530,5.485,12.5,0.124,0.461,0.031,0,0,0,0,0,0,0,0,0,3.726
28731,"2018-07-24 00:30:00",25288,9,10.18,"2018-07-24 00:20:40",9.59,"2018-07-24 00:23:05",9.82,73.88,"2018-07-24 00:23:30",69.2,"2018-07-24 00:20:20",72.65,8.49,9.84,0.332,0.113,0.352,0.112,0.249,0.043,0,0,2530,2524,7.071,12.45,0.16,0.97,0.08,0.056,0,0,0.001,0.001,0,0,0,0,1.875
26546,"2018-07-08 20:20:00",23103,9,12.6,"2018-07-08 20:10:10",12.1,"2018-07-08 20:19:45",12.46,66.91,"2018-07-08 20:19:20",62.23,"2018-07-08 20:14:40",64.43,11.46,8.29,0.074,0.229,0.113,0.105,0.073,0.046,0,0,2544,2535,12,12.2,0.138,1.212,0.113,0.053,0,0,0,0,0,0,0,0,4.098
30886,"2018-08-07 23:40:00",27443,9,7.662,"2018-08-07 23:37:00",7.178,"2018-08-07 23:32:15",7.461,81.1,"2018-08-07 23:32:50",75.93,"2018-08-07 23:40:00",78.28,9.31,10.33,0.215,0.115,0.173,0.107,0.145,0.067,0,0,2542,2539,4.342,12.66,0.15,1.461,0.012,0.001,0,0,0,0,0,0,0,0,2.035
29267,"2018-07-27 17:50:00",25824,9,9.55,"2018-07-27 17:43:05",8.81,"2018-07-27 17:50:00",9.2,86.7,"2018-07-27 17:45:10",68.57,"2018-07-27 17:42:15",80.1,15.42,10.31,0.311,0.116,0.257,0.164,0.227,0.181,0,0,2544,2532,12.93,12.92,0.183,5.073,0.117,0,0,0,0,0,0,0,0,0,2.729
27926,"2018-07-18 10:20:00",24483,9,13.66,"2018-07-18 10:16:50",12.98,"2018-07-18 10:10:05",13.38,45.22,"2018-07-18 10:16:00",37.88,"2018-07-18 10:19:40",41.47,10.84,9.01,0.077,0.161,0.123,0.095,0.068,0.04,0,0,2572,2556,20.34,12.96,0.159,1.248,0.098,0,0,0,0,0,0,0,0,0,9.61
28530,"2018-07-22 15:00:00",25087,9,11.47,"2018-07-22 14:53:00",10.81,"2018-07-22 14:50:10",11.04,92.2,"2018-07-22 14:56:45",79.5,"2018-07-22 14:51:15",86.2,17.69,10.04,0.069,0.114,0.273,0.09,0.062,0.034,0,0,2531,2529,17.44,13.19,0.188,2.749,0,0,0.001,0.002,0.001,0,0,0,0,0,1.503
28001,"2018-07-18 22:50:00",24558,9,11.82,"2018-07-18 22:44:15",10.52,"2018-07-18 22:46:35",11.06,36.48,"2018-07-18 22:48:35",29.3,"2018-07-18 22:49:55",33.43,10.25,9.81,0.076,0.147,0.117,0.096,0.062,0.036,0,0,2529,2517,8.99,12.52,0.366,1.98,0.103,0,0.001,0.001,0,0,0,0,0,0,4.878
31162,"2018-08-09 21:40:00",27719,9,7.994,"2018-08-09 21:30:25",7.712,"2018-08-09 21:39:20",7.821,66.46,"2018-08-09 21:39:50",65.3,"2018-08-09 21:30:50",66.01,11.43,10.23,0.161,0.114,0.139,0.106,0.103,0.065,0,0,2549,2548,6.635,12.73,0.072,0.306,0.113,0.088,0,0.001,0,0,0,0,0,0,0.999
31426,"2018-08-11 17:40:00",27983,9,14.87,"2018-08-11 17:32:45",14.41,"2018-08-11 17:39:55",14.71,37.9,"2018-08-11 17:36:10",32.63,"2018-08-11 17:32:45",35.69,22.58,10,0.117,0.108,0.12,0.1,0.081,0.058,0,0,2592,2577,21.67,13.07,0.086,1.139,0.086,0.045,0.001,0.002,0,0,0,0,0,0,4.307
31440,"2018-08-11 20:00:00",27997,9,11.01,"2018-08-11 19:58:50",10.87,"2018-08-11 19:50:05",10.95,45.55,"2018-08-11 19:55:25",44.92,"2018-08-11 19:51:25",45.07,16.1,10.31,0.116,0.112,0.12,0.101,0.076,0.055,0,0,2550,2542,11.24,12.8,0.036,0.135,0.174,0,0.001,0,0,0,0,0,0,0,3.555
28996,"2018-07-25 20:40:00",25553,9,6.462,"2018-07-25 20:35:55",6.28,"2018-07-25 20:31:55",6.371,100,"2018-07-25 20:30:05",100,"2018-07-25 20:30:05",100,12.82,10.32,0.345,0.113,0.339,0.153,0.252,0.153,0,0,2542,2537,8.5,12.69,0.049,0,0,0,0,0,0.001,0.001,0,0,0,0,1.187
27194,"2018-07-13 08:20:00",23751,9,12.28,"2018-07-13 08:10:05",11.53,"2018-07-13 08:14:40",11.87,52.76,"2018-07-13 08:16:05",44.6,"2018-07-13 08:10:35",47.91,8.27,9.01,0.118,0.18,0.22,0.093,0.064,0.036,0,0,2574,2569,22.73,12.7,0.183,1.816,0.075,0.012,0,0.001,0,0,0,0,0,0,1.754
29128,"2018-07-26 18:40:00",25685,9,8.01,"2018-07-26 18:30:10",7.823,"2018-07-26 18:39:15",7.916,98.5,"2018-07-26 18:40:00",96.5,"2018-07-26 18:30:30",97.5,15.4,10.31,0.342,0.115,0.3,0.165,0.248,0.19,0,0,2553,2546,10.79,12.78,0.037,0.568,0.118,0,0,0,0.001,0.001,0,0,0,0,2.389
27829,"2018-07-17 18:10:00",24386,9,11.79,"2018-07-17 18:02:35",10.59,"2018-07-17 18:09:45",11.24,84,"2018-07-17 18:10:00",77.56,"2018-07-17 18:03:35",80.5,17.71,9.28,0.084,0.159,0.128,0.095,0.072,0.04,0,0,2520,2519,14.75,12.58,0.385,2.069,0.044,0,0,0,0,0,0,0,0,0,2.516
28403,"2018-07-21 17:50:00",24960,9,14.73,"2018-07-21 17:40:10",14.27,"2018-07-21 17:47:05",14.44,48.08,"2018-07-21 17:47:45",44.88,"2018-07-21 17:40:15",46.43,17.21,10.29,0.069,0.114,0.106,0.092,0.058,0.031,0,0,2514,2512,17.51,12.96,0.143,0.723,0,0,0,0.001,0,0,0,0,0,0,6.552
26309,"2018-07-07 04:50:00",22866,9,11.76,"2018-07-07 04:49:00",10.46,"2018-07-07 04:40:35",10.98,49.55,"2018-07-07 04:40:30",45.26,"2018-07-07 04:48:40",47.84,5.913,8.27,0.081,0.242,0.114,0.112,0.074,0.045,0,0,2551,2549,8.46,11.55,0.367,1.223,0,0,0,0.001,0,0,0,0,0,0,1.718
31595,"2018-08-12 21:50:00",28152,9,9.24,"2018-08-12 21:46:25",8,"2018-08-12 21:40:05",8.87,58.51,"2018-08-12 21:40:30",34.14,"2018-08-12 21:50:00",44.38,12.15,11.08,0.098,0.109,0.112,0.098,0.065,0.045,0,0,2551,2547,5.765,12.73,0.295,7.339,0.128,0,0,0,0,0,0,0,0,0,3.408
30721,"2018-08-06 20:10:00",27278,9,7.359,"2018-08-06 20:00:20",6.966,"2018-08-06 20:05:55",7.157,100,"2018-08-06 20:00:05",100,"2018-08-06 20:05:55",100,13.61,9.81,0.255,0.112,0.218,0.106,0.169,0.073,0,0,2537,2532,9.08,12.76,0.119,0.008,0.092,0,0,0,0,0,0,0,0,0,2.48
26967,"2018-07-11 18:30:00",23524,9,15.18,"2018-07-11 18:26:40",14.89,"2018-07-11 18:24:45",15.04,41.78,"2018-07-11 18:29:20",39.53,"2018-07-11 18:23:15",40.64,22.93,10.02,0.07,0.179,0.105,0.096,0.063,0.036,0,0,2574,2557,22.22,12.56,0.087,0.45,0.147,0,0.001,0,0,0,0,0,0,0,4.913
30309,"2018-08-03 23:30:00",26866,9,9.45,"2018-08-03 23:22:05",8.65,"2018-08-03 23:26:10",9.01,54.73,"2018-08-03 23:25:55",50.5,"2018-08-03 23:21:40",52.65,6.185,9.31,0.285,0.11,0.296,0.105,0.151,0.076,0,0,2556,2544,7.094,12.47,0.231,1.179,0.001,0.001,0.001,0.001,0,0,0,0,0,0,3.278
28794,"2018-07-24 11:00:00",25351,9,15.04,"2018-07-24 10:50:05",14.4,"2018-07-24 10:58:45",14.67,53.98,"2018-07-24 10:55:05",41.31,"2018-07-24 10:58:15",45.93,12.32,9.25,0.33,0.117,0.301,0.153,0.247,0.117,0,0,2570,2566,25.37,13.27,0.167,2.754,0.093,0,0,0,0.001,0,0,0,0,0,1.918
32304,"2018-08-17 20:00:00",28861,9,9.27,"2018-08-17 20:00:00",8.89,"2018-08-17 19:55:40",9.01,78.98,"2018-08-17 19:50:05",75.68,"2018-08-17 19:59:45",77.71,13.23,10.31,0.069,0.099,0.104,0.093,0.056,0.03,0,0,2538,2537,10.38,12.79,0.093,0.962,0.11,0.002,0.001,0,0,0,0,0,0,0,0.59
26336,"2018-07-07 09:20:00",22893,9,16.15,"2018-07-07 09:18:50",15.02,"2018-07-07 09:15:05",15.57,49.58,"2018-07-07 09:18:10",38.36,"2018-07-07 09:12:35",42.98,9.75,7.718,0.079,0.243,0.114,0.109,0.077,0.048,0,0,2557,2552,23.58,12.47,0.255,2.184,0.067,0,0,0,0,0,0,0,0,0,2.057
29286,"2018-07-27 21:00:00",25843,9,9.75,"2018-07-27 20:58:50",8.02,"2018-07-27 20:50:05",9.18,57.2,"2018-07-27 20:50:05",47.97,"2018-07-27 20:58:25",50.6,11.26,10.46,0.307,0.117,0.254,0.165,0.222,0.179,0,0,2511,2509,8.19,12.71,0.465,2.304,0.107,0.088,0,0,0,0,0,0,0,0,4.365
28790,"2018-07-24 10:20:00",25347,9,14.62,"2018-07-24 10:10:05",13.91,"2018-07-24 10:15:30",14.21,53.85,"2018-07-24 10:16:25",41.3,"2018-07-24 10:10:15",46.07,10.78,9.25,0.331,0.118,0.305,0.152,0.247,0.114,0,0,2571,2563,25.04,13.23,0.158,2.445,0.042,0,0,0,0.001,0,0,0,0,0,3.054
29311,"2018-07-28 01:10:00",25868,9,9.46,"2018-07-28 01:03:50",8.55,"2018-07-28 01:00:05",9.19,51.2,"2018-07-28 01:00:10",48.03,"2018-07-28 01:07:35",49.17,8.28,10.32,0.304,0.117,0.252,0.165,0.218,0.176,0,0,2527,2518,7.225,12.61,0.207,0.725,0,0,0,0,0,0,0,0,0,0,3.244
32595,"2018-08-19 20:30:00",29152,9,4.341,"2018-08-19 20:27:25",3.846,"2018-08-19 20:23:40",4.159,84.2,"2018-08-19 20:24:30",79.03,"2018-08-19 20:22:20",81,9.45,9.3,0.077,0.093,0.198,0.091,0.06,0.029,0,0,2552,2551,3.612,12.77,0.153,1.516,0.123,0.045,0,0.001,0,0,0,0,0,0,2.391
27423,"2018-07-14 22:30:00",23980,9,12.06,"2018-07-14 22:23:20",11.45,"2018-07-14 22:29:55",11.79,53.4,"2018-07-14 22:20:05",51.47,"2018-07-14 22:23:15",52.27,11.35,9.81,0.09,0.165,0.138,0.096,0.063,0.035,0,0,2615,2572,9.73,12.43,0.206,0.537,0.07,0,0.001,0,0,0,0,0,0,0,13.8
27041,"2018-07-12 06:50:00",23598,9,10.75,"2018-07-12 06:47:45",10.27,"2018-07-12 06:41:30",10.54,67.76,"2018-07-12 06:42:40",64.25,"2018-07-12 06:47:35",65.66,8.26,10.05,0.065,0.181,0.104,0.097,0.058,0.033,0,0,2562,2560,15.65,12.26,0.131,0.772,0.001,0.001,0.001,0,0,0,0,0,0,0,1.041
29171,"2018-07-27 01:50:00",25728,9,7.299,"2018-07-27 01:40:05",5.3,"2018-07-27 01:50:00",6.267,95.5,"2018-07-27 01:50:00",81,"2018-07-27 01:40:05",89.2,9.31,10.56,0.334,0.116,0.295,0.165,0.239,0.187,0,0,2566,2556,6.091,12.57,0.556,3.954,0,0.052,0,0,0,0.001,0,0,0,0,3.25
29728,"2018-07-30 22:40:00",26285,9,3.784,"2018-07-30 22:32:20",3.198,"2018-07-30 22:39:45",3.529,88.7,"2018-07-30 22:39:05",86.4,"2018-07-30 22:35:45",87.4,9.83,10.06,0.214,0.116,0.163,0.141,0.16,0.142,0,0,2551,2547,2.438,12.66,0.224,0.652,0,0.057,0,0.001,0,0,0,0,0,0,3.185
29612,"2018-07-30 03:20:00",26169,9,3.198,"2018-07-30 03:15:00",2.986,"2018-07-30 03:10:55",3.107,100,"2018-07-30 03:10:05",99,"2018-07-30 03:20:00",99.8,8.29,9.83,0.235,0.116,0.177,0.146,0.177,0.152,0,0,2516,2515,2.63,12.57,0.059,0.349,0,0,0,0,0,0,0,0,0,0,0.957
32248,"2018-08-17 10:40:00",28805,9,12.58,"2018-08-17 10:39:35",12.15,"2018-08-17 10:32:10",12.34,53.26,"2018-08-17 10:30:55",48.41,"2018-08-17 10:39:30",50.96,11.3,10.04,0.075,0.095,0.104,0.093,0.055,0.029,0,0,2539,2534,16.49,13.1,0.109,1.262,0.001,0.012,0,0,0,0,0,0,0,0,1.127
29018,"2018-07-26 00:20:00",25575,9,6.329,"2018-07-26 00:10:05",6.057,"2018-07-26 00:17:10",6.132,100,"2018-07-26 00:10:05",100,"2018-07-26 00:10:05",100,10.07,10.34,0.344,0.114,0.327,0.157,0.249,0.163,0,0,2537,2537,6.134,12.59,0.069,0,0,0.035,0,0,0.001,0,0,0,0,0,1.016
27935,"2018-07-18 11:50:00",24492,9,15.41,"2018-07-18 11:46:05",14.34,"2018-07-18 11:40:35",14.98,33.02,"2018-07-18 11:40:55",28.09,"2018-07-18 11:47:00",30.14,13.3,9.01,0.08,0.159,0.122,0.094,0.069,0.04,0,0,2569,2562,20.1,13.08,0.282,1.095,0.064,0.026,0,0,0,0,0,0,0,0,2.272
29899,"2018-08-01 03:10:00",26456,9,9.64,"2018-08-01 03:10:00",8.92,"2018-08-01 03:08:20",9.2,33.74,"2018-08-01 03:08:00",31.8,"2018-08-01 03:09:55",32.83,7.239,9.82,0.183,0.117,0.142,0.13,0.133,0.122,0,0,2537,2535,6.635,12.6,0.195,0.515,0,0,0,0,0,0,0,0,0,0,2.534
31184,"2018-08-10 01:20:00",27741,9,8.79,"2018-08-10 01:17:55",8.38,"2018-08-10 01:10:05",8.58,60.11,"2018-08-10 01:10:05",57.3,"2018-08-10 01:18:40",58.54,8.36,10.08,0.16,0.115,0.138,0.106,0.101,0.063,0,0,2547,2541,5.14,12.64,0.115,0.823,0.105,0.012,0,0,0,0,0,0,0,0,1.833
29198,"2018-07-27 06:20:00",25755,9,8.67,"2018-07-27 06:15:40",8.05,"2018-07-27 06:11:10",8.36,59.91,"2018-07-27 06:10:50",55.02,"2018-07-27 06:15:35",57.44,7.316,10.29,0.33,0.116,0.291,0.164,0.237,0.186,0,0,2548,2547,7.245,12.45,0.148,1.126,0.09,0.057,0,0,0.001,0.001,0,0,0,0,1.901
28300,"2018-07-21 00:40:00",24857,9,13.21,"2018-07-21 00:30:50",12.4,"2018-07-21 00:36:30",12.71,42.89,"2018-07-21 00:36:05",39.84,"2018-07-21 00:30:30",41.67,10.31,10.31,0.07,0.125,0.107,0.094,0.054,0.03,0,0,2499,2482,10.43,12.61,0.232,0.769,0,0,0,0,0,0,0,0,0,0,5.167
27296,"2018-07-14 01:20:00",23853,9,9.02,"2018-07-14 01:10:20",8.31,"2018-07-14 01:15:45",8.59,72.37,"2018-07-14 01:15:30",69.64,"2018-07-14 01:11:50",71.29,8.19,9.57,0.103,0.173,0.177,0.095,0.063,0.033,0,0,2538,2538,5.743,12.28,0.238,0.906,0.118,0,0,0,0,0,0,0,0,0,2.025
26682,"2018-07-09 19:00:00",23239,9,13.18,"2018-07-09 18:50:05",12.72,"2018-07-09 18:59:05",12.9,37.09,"2018-07-09 18:57:20",35.58,"2018-07-09 18:51:50",36.58,20.05,9.01,0.076,0.215,0.111,0.102,0.07,0.042,0,0,2562,2561,19.49,12.38,0.139,0.311,0.139,0,0.001,0,0,0,0,0,0,0,1.3
26527,"2018-07-08 17:10:00",23084,9,14.08,"2018-07-08 17:09:55",13.82,"2018-07-08 17:06:50",13.89,61.1,"2018-07-08 17:06:55",56.77,"2018-07-08 17:09:40",59.47,14.6,8.25,0.076,0.23,0.114,0.106,0.073,0.044,0,0,2549,2549,15.63,12.3,0.06,1.159,0.121,0.001,0,0,0,0,0,0,0,0,0.983
27027,"2018-07-12 04:30:00",23584,9,8.55,"2018-07-12 04:20:05",8.01,"2018-07-12 04:24:10",8.29,72.85,"2018-07-12 04:25:10",69.13,"2018-07-12 04:20:05",71.26,8.46,10.33,0.065,0.181,0.103,0.098,0.056,0.031,0,0,2541,2538,6.199,12.15,0.17,0.981,0.111,0,0,0,0,0,0,0,0,0,3.262
32433,"2018-08-18 17:30:00",28990,9,10.41,"2018-08-18 17:24:45",10.02,"2018-08-18 17:29:40",10.23,46.64,"2018-08-18 17:20:45",40.51,"2018-08-18 17:28:35",42.82,13.25,9.8,0.071,0.098,0.186,0.092,0.059,0.03,0,0,2574,2571,12.7,13.2,0.11,1.542,0.084,0,0,0.002,0,0,0,0,0,0,1.219
28191,"2018-07-20 06:30:00",24748,9,12.57,"2018-07-20 06:21:40",11.77,"2018-07-20 06:20:05",12.19,32.99,"2018-07-20 06:27:25",28.55,"2018-07-20 06:20:55",31.02,8.52,9.8,0.073,0.133,0.11,0.095,0.057,0.031,0,0,2522,2519,11.15,12.51,0.188,1.198,0,0,0,0.001,0,0,0,0,0,0,1.337
26559,"2018-07-08 22:30:00",23116,9,12.46,"2018-07-08 22:30:00",11.76,"2018-07-08 22:20:05",11.97,65.06,"2018-07-08 22:21:10",58.47,"2018-07-08 22:29:40",63.03,10.05,8.52,0.073,0.23,0.113,0.105,0.073,0.046,0,0,2530,2527,10.93,12.13,0.15,1.547,0.012,0,0,0,0,0,0,0,0,0,1.858
31717,"2018-08-13 18:10:00",28274,9,11.43,"2018-08-13 18:00:05",10.89,"2018-08-13 18:10:00",11.2,39.54,"2018-08-13 18:08:40",34.15,"2018-08-13 18:03:35",36.49,18.29,10.81,0.089,0.106,0.109,0.095,0.064,0.041,0,0,2593,2539,14.01,12.85,0.164,1.57,0.118,0,0,0,0,0,0,0,0,0,21.01
32148,"2018-08-16 18:00:00",28705,9,12.17,"2018-08-16 17:59:55",11.84,"2018-08-16 17:50:50",11.97,46.28,"2018-08-16 17:58:50",43.11,"2018-08-16 17:54:35",44,15.73,10.55,0.074,0.1,0.106,0.093,0.057,0.032,0,0,2534,2533,14.28,12.88,0.089,0.536,0.059,0.02,0,0,0,0,0,0,0,0,1.028
27587,"2018-07-16 01:50:00",24144,9,9.26,"2018-07-16 01:40:20",8.57,"2018-07-16 01:48:35",8.85,66.8,"2018-07-16 01:49:20",61.3,"2018-07-16 01:41:10",64.25,5.655,8.83,0.087,0.169,0.133,0.096,0.067,0.04,0,0,2544,2539,5.917,12.1,0.219,1.283,0,0.058,0,0,0,0,0,0,0,0,1.965
29514,"2018-07-29 11:00:00",26071,9,13.74,"2018-07-29 10:55:10",12.46,"2018-07-29 10:52:25",13.1,54.21,"2018-07-29 10:54:30",45.26,"2018-07-29 10:55:25",49.04,11.3,9.26,0.264,0.12,0.199,0.15,0.199,0.164,0,0,2540,2540,21.18,13.83,0.362,1.6,0.052,0,0,0,0,0,0,0,0,0,3.805
30990,"2018-08-08 17:00:00",27547,9,11.56,"2018-08-08 16:53:50",10.58,"2018-08-08 16:50:05",11.14,76.3,"2018-08-08 16:51:05",69.86,"2018-08-08 16:55:15",72.43,17.45,9.78,0.195,0.118,0.156,0.105,0.135,0.07,0,0,2539,2538,16.71,13.24,0.269,1.45,0,0,0,0.001,0,0,0,0,0,0,7.603
27906,"2018-07-18 07:00:00",24463,9,10.71,"2018-07-18 06:52:45",10.32,"2018-07-18 06:59:50",10.57,53.26,"2018-07-18 06:57:35",47.83,"2018-07-18 06:54:35",50.55,7.701,9.29,0.08,0.159,0.125,0.096,0.065,0.038,0,0,2534,2530,15.04,12.44,0.092,1.366,0.083,0.001,0,0,0,0,0,0,0,0,5.799
30933,"2018-08-08 07:30:00",27490,9,12.07,"2018-08-08 07:27:40",11.9,"2018-08-08 07:24:00",11.99,35.41,"2018-08-08 07:30:00",27.51,"2018-08-08 07:29:15",30.99,6.289,9.79,0.215,0.112,0.17,0.106,0.144,0.068,0,0,2517,2511,16.94,12.82,0.031,1.648,0.124,0.001,0.001,0,0,0,0,0,0,0,2.349
32055,"2018-08-16 02:30:00",28612,9,10.75,"2018-08-16 02:20:10",10.34,"2018-08-16 02:26:45",10.54,40.76,"2018-08-16 02:23:40",37.8,"2018-08-16 02:20:05",39.07,8.27,10.57,0.079,0.102,0.105,0.095,0.054,0.03,0,0,2572,2567,9.37,12.69,0.108,0.676,0,0,0,0,0,0,0,0,0,0,4.539
30444,"2018-08-04 22:00:00",27001,9,9.4,"2018-08-04 21:52:15",8.87,"2018-08-04 21:56:35",9.14,60.39,"2018-08-04 21:56:40",57.41,"2018-08-04 21:51:55",59.08,9.44,9.3,0.271,0.11,0.233,0.106,0.152,0.069,0,0,2524,2520,9.3,12.74,0.159,0.883,0.114,0,0,0,0,0,0,0,0,0,0.772
29946,"2018-08-01 11:00:00",26503,9,13.71,"2018-08-01 11:00:00",12.78,"2018-08-01 10:54:35",13.2,39.46,"2018-08-01 10:57:35",29.55,"2018-08-01 10:50:05",33.29,11.87,9.26,0.178,0.119,0.14,0.126,0.131,0.119,0,0,2543,2543,21.62,13.21,0.222,2.302,0.111,0,0,0.001,0,0,0,0,0,0,3.257
28114,"2018-07-19 17:40:00",24671,9,18.12,"2018-07-19 17:30:05",17.83,"2018-07-19 17:32:40",17.92,21.27,"2018-07-19 17:37:10",18.16,"2018-07-19 17:32:05",19.79,21.34,9.77,0.076,0.133,0.112,0.092,0.065,0.037,0,0,2519,2517,22.08,12.99,0.06,0.642,0.182,0.001,0,0.001,0,0,0,0,0,0,4.977
29349,"2018-07-28 07:30:00",25906,9,11.46,"2018-07-28 07:26:05",10.76,"2018-07-28 07:20:15",11.05,51.69,"2018-07-28 07:24:05",46.35,"2018-07-28 07:30:00",48.67,7.215,9.79,0.305,0.119,0.246,0.163,0.215,0.175,0,0,2547,2524,16.44,12.89,0.181,1.314,0,0,0,0.001,0,0,0,0,0,0,5.756
